股票代码,现价,昨收,策略数量,策略名称
601918,,6.72,1,strategy_box_bottom_rebound
002797,,6.73,1,strategy_ma_convergence_start
601600,,6.73,1,strategy_ma_convergence_start
002054,,6.74,1,strategy_ma_convergence_start
002381,,6.75,1,strategy_ma_convergence_start
600127,,6.77,2,"strategy_box_bottom_rebound, strategy_ma_convergence_start"
002350,,6.79,2,"strategy_ma_convergence_start, strategy_macd_divergent_gold_cross"
601801,,6.84,1,strategy_ma_convergence_start
600330,,6.85,1,strategy_ma_convergence_start
002753,,6.88,1,strategy_ma_convergence_start
002681,,6.88,1,strategy_box_bottom_rebound
600888,,6.9,1,strategy_ma_convergence_start
603330,,6.91,1,strategy_consolidation_breakout_preparation
000731,,6.93,1,strategy_ma_convergence_start
600903,,6.93,1,strategy_ma_convergence_start
002474,,6.94,1,strategy_ma_convergence_start
600284,,6.94,1,strategy_ma_convergence_start
002999,,6.95,1,strategy_ma_convergence_start
000936,,6.99,1,strategy_ma_convergence_start
600229,,6.99,1,strategy_ma_convergence_start
000800,,6.99,1,strategy_box_bottom_rebound
002252,,7.0,1,strategy_ma_convergence_start
600116,,7.0,1,strategy_ma_convergence_start
002452,,7.01,2,"strategy_ma_convergence_start, strategy_macd_divergent_gold_cross"
601969,,7.02,1,strategy_macd_divergent_gold_cross
002120,,7.02,1,strategy_ma_convergence_start
001391,,7.02,1,strategy_box_bottom_rebound
000042,,7.03,1,strategy_ma_convergence_start
600359,,7.04,1,strategy_ma_convergence_start
000070,,7.04,1,strategy_consolidation_breakout_preparation
000713,,7.05,1,strategy_ma_convergence_start
000157,,7.05,1,strategy_box_bottom_rebound
603316,,7.06,2,"strategy_consolidation_breakout_preparation, strategy_ma_convergence_start"
000655,,7.08,1,strategy_ma_convergence_start
603717,,7.09,1,strategy_macd_divergent_gold_cross
601398,,7.1,1,strategy_ma_convergence_start
003037,,7.11,1,strategy_ma_convergence_start
600061,,7.12,1,strategy_ma_convergence_start
600328,,7.15,1,strategy_ma_convergence_start
002996,,7.18,1,strategy_ma_convergence_start
600278,,7.18,1,strategy_box_bottom_rebound
600733,,7.18,1,strategy_box_bottom_rebound
601766,,7.18,1,strategy_box_bottom_rebound
000700,,7.2,1,strategy_box_bottom_rebound
002763,,7.21,2,"strategy_ma_convergence_start, strategy_macd_divergent_gold_cross"
002282,,7.22,1,strategy_box_bottom_rebound
600692,,7.25,2,"strategy_consolidation_breakout_preparation, strategy_ma_convergence_start"
600331,,7.26,1,strategy_ma_convergence_start
000697,,7.27,1,strategy_ma_convergence_start
600177,,7.28,1,strategy_box_bottom_rebound
002274,,7.29,1,strategy_ma_convergence_start
600051,,7.29,1,strategy_ma_convergence_start
002027,,7.29,1,strategy_box_bottom_rebound
002363,,7.29,1,strategy_box_bottom_rebound
002440,,7.29,1,strategy_box_bottom_rebound
002817,,7.3,1,strategy_ma_convergence_start
000917,,7.31,1,strategy_ma_convergence_start
600135,,7.32,1,strategy_box_bottom_rebound
000798,,7.33,1,strategy_ma_convergence_start
001258,,7.33,1,strategy_ma_convergence_start
002301,,7.33,1,strategy_ma_convergence_start
600080,,7.34,1,strategy_ma_convergence_start
600599,,7.35,1,strategy_box_bottom_rebound
600969,,7.35,1,strategy_box_bottom_rebound
600623,,7.36,1,strategy_ma_convergence_start
000910,,7.38,1,strategy_ma_convergence_start
002790,,7.39,1,strategy_ma_convergence_start
601512,,7.41,1,strategy_ma_convergence_start
000547,,7.42,1,strategy_ma_convergence_start
002212,,7.42,2,"strategy_consolidation_breakout_preparation, strategy_ma_convergence_start"
601077,,7.43,1,strategy_ma_convergence_start
002723,,7.44,1,strategy_ma_convergence_start
600603,,7.45,2,"strategy_ma_convergence_start, strategy_macd_divergent_gold_cross"
600058,,7.47,1,strategy_ma_convergence_start
000925,,7.48,1,strategy_macd_divergent_gold_cross
002091,,7.48,1,strategy_ma_convergence_start
000686,,7.49,1,strategy_ma_convergence_start
600191,,7.49,1,strategy_ma_convergence_start
002129,,7.5,1,strategy_box_bottom_rebound
003016,,7.51,1,strategy_ma_convergence_start
002673,,7.55,1,strategy_ma_convergence_start
605500,,7.55,1,strategy_ma_convergence_start
002707,,7.57,1,strategy_ma_convergence_start
002759,,7.58,1,strategy_box_bottom_rebound
600064,,7.59,1,strategy_ma_convergence_start
603993,,7.59,2,"strategy_consolidation_breakout_preparation, strategy_ma_convergence_start"
000430,,7.62,1,strategy_ma_convergence_start
603903,,7.63,1,strategy_ma_convergence_start
600015,,7.66,1,strategy_ma_convergence_start
601238,,7.66,1,strategy_box_bottom_rebound
000612,,7.67,1,strategy_ma_convergence_start
002339,,7.67,1,strategy_ma_convergence_start
600531,,7.68,3,"strategy_check_breakout_batch, strategy_plate_breakout_post_close, strategy_consolidation_breakout_preparation"
000728,,7.69,1,strategy_ma_convergence_start
002642,,7.69,1,strategy_ma_convergence_start
601328,,7.69,1,strategy_ma_convergence_start
002406,,7.69,1,strategy_box_bottom_rebound
002334,,7.72,1,strategy_macd_divergent_gold_cross
002615,,7.72,1,strategy_ma_convergence_start
601901,,7.73,1,strategy_ma_convergence_start
000039,,7.75,1,strategy_box_bottom_rebound
000990,,7.76,1,strategy_ma_convergence_start
605162,,7.77,2,"strategy_ma_convergence_start, strategy_macd_divergent_gold_cross"
603168,,7.78,1,strategy_consolidation_breakout_preparation
600241,,7.82,2,"strategy_ma_convergence_start, strategy_macd_divergent_gold_cross"
601990,,7.82,1,strategy_ma_convergence_start
002745,,7.82,1,strategy_box_bottom_rebound
600826,,7.84,1,strategy_ma_convergence_start
000156,,7.88,1,strategy_ma_convergence_start
002137,,7.88,1,strategy_ma_convergence_start
603759,,7.88,1,strategy_ma_convergence_start
002772,,7.89,1,strategy_box_bottom_rebound
001313,,7.91,1,strategy_box_bottom_rebound
002298,,7.95,1,strategy_plate_breakout_post_close
002799,,7.95,2,"strategy_ma_convergence_start, strategy_macd_divergent_gold_cross"
600814,,7.96,1,strategy_box_bottom_rebound
601117,,7.98,2,"strategy_consolidation_breakout_preparation, strategy_ma_convergence_start"
600720,,7.99,1,strategy_ma_convergence_start
000425,,8.02,1,strategy_box_bottom_rebound
000759,,8.02,1,strategy_box_bottom_rebound
600883,,8.05,2,"strategy_ma_convergence_start, strategy_macd_divergent_gold_cross"
603018,,8.08,2,"strategy_plate_breakout_post_close, strategy_consolidation_breakout_preparation"
603626,,8.1,1,strategy_box_bottom_rebound
600596,,8.11,1,strategy_ma_convergence_start
603321,,8.12,1,strategy_macd_divergent_gold_cross
000525,,8.13,1,strategy_plate_breakout_post_close
600356,,8.15,1,strategy_ma_convergence_start
000058,,8.15,1,strategy_box_bottom_rebound
600048,,8.16,1,strategy_ma_convergence_start
600095,,8.19,1,strategy_ma_convergence_start
000533,,8.2,1,strategy_plate_breakout_post_close
600838,,8.21,1,strategy_box_bottom_rebound
603158,,8.21,1,strategy_box_bottom_rebound
601236,,8.23,1,strategy_ma_convergence_start
603387,,8.24,1,strategy_ma_convergence_start
000050,,8.25,1,strategy_box_bottom_rebound
601921,,8.26,1,strategy_ma_convergence_start
